timestamp,volume
1455043620000,73479200
1455130020000,115823000
1455216420000,97034400
1455302820000,121005000
1455389220000,91562100
1455475620000,89693700
1455562020000,96994700
1455648420000,95084400
1455734820000,104859000
1455821220000,112343000
1455907620000,74438500
1455994020000,93191700
1456080420000,112821000
1456166820000,101808000
1456253220000,108582000
1456339620000,86632500
1456426020000,96863700
1456512420000,73730300
1456598820000,64099500
1456685220000,74915600
1456771620000,75137000
1456858020000,92040500
1456944420000,104073000
1457030820000,151527000
1457117220000,116672000
1457203620000,201448000
1457290020000,172000000
1457376420000,128321000
1457462820000,121081000
1457549220000,102064000
1457635620000,139615000
1457722020000,120411000
1457808420000,152430000
1457894820000,102144000
1457981220000,165783000
1458067620000,134125000
1458154020000,99513800
1458240420000,140899000
1458326820000,157508000
1458413220000,105298000
1458499620000,71102400
1458586020000,91712100
1458672420000,101277000
1458758820000,86313600
1458845220000,103897000
1458931620000,78360100
1459018020000,59937500
1459104420000,87918800
1459190820000,106348000
1459277220000,102006000
1459363620000,92587800
1459450020000,81792800
1459536420000,77695700
1459622820000,62390300
1459709220000,47600400
1459795620000,63378100
1459882020000,78495800
1459968420000,90781600
1460054820000,75593700
1460141220000,79181400
1460227620000,76908200
1460314020000,121976000
1460400420000,74776000
1460486820000,92389200
1460573220000,120424000
1460659620000,69731100
1460746020000,71058900
1460832420000,52051300
1460918820000,79966000
1461005220000,82776400
1461091620000,56039800
1461178020000,97997500
1461264420000,82439100
1461350820000,88740600
1461437220000,59856900
1461523620000,78085600
1461610020000,104988000
1461696420000,130910000
1461782820000,117233000
1461869220000,108491000
1461955620000,62253200
1462042020000,105882000
1462128420000,69395000
1462214820000,126827000
1462301220000,93136300
1462387620000,75832200
1462474020000,76415900
1462560420000,78044100
1462646820000,85623100
1462733220000,61358200
1462819620000,69004200
1462906020000,81311800
1462992420000,72658000
1463078820000,84197900
1463165220000,100660000
1463251620000,65906000
1463338020000,43796300
1463424420000,75892700
1463510820000,121472000
1463597220000,155513000
1463683620000,130381000
1463770020000,174982000
1463856420000,83183000
1463942820000,58450000
1464029220000,77502700
1464115620000,104716000
1464202020000,114346000
1464288420000,110485000
1464374820000,246794000
1464461220000,201105000
1464547620000,207588000
1464634020000,167207000
1464720420000,165068000
1464806820000,160324000
1464893220000,83945800
1464979620000,152293000
1465066020000,133823000
1465152420000,84951600
1465238820000,98599800
1465325220000,137596000
1465411620000,107020000
1465498020000,100144000
1465584420000,83379400
1465670820000,83643100
1465757220000,280720000
1465843620000,348192000
1465930020000,295643000
1466016420000,155633000
1466102820000,284316000
1466189220000,580663000
1466275620000,449784000
1466362020000,286470000
1466448420000,256199000
1466534820000,351258000
1466621220000,431276000
1466707620000,353257000
1466794020000,306964000
1466880420000,161938000
1466966820000,144557000
1467053220000,133787000
1467139620000,207149000
1467226020000,216936000
1467312420000,181850000
1467398820000,173981000
1467485220000,137889000
1467571620000,164627000
1467658020000,118793000
1467744420000,189878000
1467830820000,167671000
1467917220000,260260000
1468003620000,182246000
1468090020000,223013000
1468176420000,129831000
1468262820000,134336000
1468349220000,158146000
1468435620000,161634000
1468522020000,125726000
1468608420000,130892000
1468694820000,76127700
1468781220000,94257100
1468867620000,95383000
1468954020000,87540400
1469040420000,179437000
1469126820000,103372000
1469213220000,187744000
1469299620000,160615000
1469386020000,209147000
1469472420000,139700000
1469558820000,382281000
1469645220000,315278000
1469731620000,173392000
1469818020000,117501000
1469904420000,70351100
1469990820000,155158000
1470077220000,189410000
1470163620000,413413000
1470250020000,528006000
1470336420000,271127000
1470422820000,125388000
1470509220000,132095000
1470595620000,138971000
1470682020000,101064000
1470768420000,164253000
1470854820000,151555000
1470941220000,141837000
1471027620000,115560000
1471114020000,73501200
